,time,pos-x,pos-y,pos-z,ori-x,ori-y,ori-z,ori-w
0,2018-04-23 20:19:14.170335,4.4824059756,-0.245126168364,0.0,0.0,0.0,-0.642207785356,0.766530599799
0,2018-04-23 20:19:14.382651,4.4866034476,-0.261557686583,0.0,0.0,0.0,-0.670144754684,0.742230427677
0,2018-04-23 20:19:14.583575,4.48957364876,-0.278254736242,0.0,0.0,0.0,-0.697162973903,0.71691267796
0,2018-04-23 20:19:14.780900,4.49085802364,-0.297998707382,0.0,0.0,0.0,-0.71031592623,0.703883005153
0,2018-04-23 20:19:14.992693,4.49176846537,-0.320592602472,0.0,0.0,0.0,-0.727473687083,0.686135580336
0,2018-04-23 20:19:15.193712,4.49156275218,-0.343203897914,0.0,0.0,0.0,-0.744188154682,0.667970052047
0,2018-04-23 20:19:15.390665,4.49015413542,-0.360104470716,0.0,0.0,0.0,-0.752375959937,0.658733948502
0,2018-04-23 20:19:15.603372,4.48778193404,-0.379747451035,0.0,0.0,0.0,-0.756426956862,0.65407817494
0,2018-04-23 20:19:15.799762,4.48574861857,-0.396584291309,0.0,0.0,0.0,-0.764442367865,0.644692070847
0,2018-04-23 20:19:16.012962,4.48248423813,-0.418959653202,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:16.213504,4.47811957491,-0.441146647465,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:16.423249,4.47351777884,-0.466165719949,0.0,0.0,0.0,-0.77624674595,0.630429210461
0,2018-04-23 20:19:16.623459,4.46860753272,-0.491126088495,0.0,0.0,0.0,-0.780122607831,0.62562665924
0,2018-04-23 20:19:16.832797,4.46338958459,-0.516023950496,0.0,0.0,0.0,-0.783968757335,0.620800279899
0,2018-04-23 20:19:17.041040,4.46052721129,-0.526961732217,0.0,0.0,0.0,-0.77624674595,0.630429210461
0,2018-04-23 20:19:17.250354,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:17.451169,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
0,2018-04-23 20:19:17.664217,4.45991333849,-0.529720794703,0.0,0.0,0.0,-0.772341319312,0.635207750648
